,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
20190103,3.625,,5.916666667,2.333333333,5.458333333,5.958333333,,3.375,2.833333333,,5.208333333,5.291666667,6.291666667,3.5,4.25,6.25,4.666666667,,,,3.583333333,5.75,6.458333333,8.666666667,6.375,11.5,8.5,7.958333333,,,8.125,,,10.70833333,11.54166667,18.58333333,20.125,17.79166667,16.625,13.375,,22.625,,,21.41666667,23.5,23.875,,33.58333333,,36.08333333,33.45833333,,,31,,,33.30434783,36.25,6.75,6.125,,1.583333333,3.25,2.25,4.583333333,,30.5,4.375,33.95833333,,7.75,,
20190104,,12.83333333,,12.29166667,19.625,17.41666667,12.33333333,13.25,,10.83333333,11.79166667,15,13.91666667,20.08333333,14.5,15.20833333,,9.208333333,20.29166667,15,15.04166667,17.5,18.45833333,22.70833333,17.79166667,24.95833333,,28.08333333,27.95833333,23.33333333,31.58333333,30.25,29.79166667,31.83333333,27.875,38.20833333,,35.83333333,,,22.58333333,,37.91666667,30.95833333,24.375,25.83333333,,43.875,,32.125,42.54166667,36.66666667,41,28.25,,38.625,,38.08333333,,7.666666667,6.583333333,2.291666667,8.708333333,5.666666667,5.791666667,12.58333333,13.58333333,47.875,15.16666667,35.91666667,29.125,7.166666667,24.66666667,11.66666667
20190105,10.54166667,21.41666667,11.41666667,24.66666667,33.29166667,27.95833333,17.95833333,18.16666667,7.708333333,12.33333333,17.04166667,22.66666667,21.70833333,,24.04166667,20.29166667,19.16666667,13.375,20.25,17.79166667,22.83333333,18.04166667,27.54166667,33.41666667,31.29166667,33.04166667,18.5,,31.25,29.16666667,33.375,30.91666667,36.41666667,42.33333333,39,37.58333333,45.33333333,45.125,54.70833333,46.45833333,36.75,52.5,51.08333333,48.70833333,49.45833333,51.58333333,28.29166667,48.91666667,43.33333333,34.16666667,28.70833333,19.875,47.79166667,39.20833333,39.125,38.5,32.70833333,30.25,16.95833333,9.625,5.958333333,3.583333333,,10.875,9.875,20.70833333,22.91666667,58.83333333,26.375,36.70833333,36.45833333,5.208333333,37.625,9.208333333
20190106,4.916666667,3.583333333,7.916666667,4.166666667,8.416666667,,4.416666667,6.958333333,3.291666667,3.75,4.625,8.875,5.666666667,6.291666667,6.166666667,8.416666667,5.166666667,6.25,11.08333333,6.583333333,4.25,8.833333333,8.541666667,10.75,7.208333333,11.83333333,6.5,,7.208333333,8.125,7.041666667,9.416666667,8.541666667,9.375,11.125,,15.08333333,17.79166667,16.75,18.375,8.291666667,21.875,19.58333333,26,24.08333333,25.66666667,30.625,36.625,42.125,36.70833333,43.75,42.04166667,41.66666667,35.54166667,40.125,42.16666667,40.79166667,48.08333333,41.875,7.5,4.625,3.208333333,,8.833333333,5.25,6.5,7.291666667,26.58333333,4.666666667,39.70833333,16.20833333,6.666666667,9.125,8.958333333
20190107,7.458333333,5.666666667,,4.583333333,9.958333333,,,6.833333333,4.375,4.791666667,,10.04166667,,7.565217391,8.583333333,8.375,,6.666666667,13.33333333,12.95833333,10.41666667,10,,16.54166667,12.25,18.58333333,,,10.625,,14.08333333,11.58333333,11.5,,,,24.5,,21.5,17.25,12.70833333,24.16666667,23.625,23.41666667,,,,35.45833333,40.16666667,33.83333333,39.58333333,,,,31.04166667,35.875,34.75,40.95833333,,7.208333333,6.25,2.166666667,4.458333333,5.541666667,3.125,6.375,8.916666667,,,,17.83333333,7.166666667,12.20833333,10
20190108,,3.208333333,7,3.652173913,13.95833333,13.41666667,7.541666667,9.75,6.333333333,,8.416666667,12.16666667,,7.208333333,,12.04166667,11.25,6.708333333,,11.375,,8.041666667,,13.20833333,8.708333333,14.375,7.416666667,10.83333333,,9.791666667,,,,14.33333333,13.58333333,20.91666667,23.375,21.125,23.125,19.91666667,,28.75,,31,,,27.29166667,40.45833333,,41.45833333,,45.58333333,40.91666667,27.54166667,,46.16666667,46.45833333,,,,7.166666667,,,4.541666667,2.541666667,8.083333333,8.083333333,29.29166667,10,42.75,,,,8.541666667
20190109,,8.333333333,10.95833333,4.041666667,,8.291666667,5,,,5.5,7,,5.666666667,,9.583333333,,6.5,,17,,6.416666667,6.916666667,7.333333333,10.58333333,7.291666667,,8.958333333,,8.708333333,,10.54166667,,9.625,12.08333333,13.75,19.125,,19.16666667,,,13.625,20.125,,19.875,18.91666667,22,23.91666667,34.66666667,32.08333333,,37.04166667,37.83333333,34.5,,32.79166667,34.29166667,37.25,40.70833333,38.16666667,3.375,4.333333333,1.708333333,,,,7.083333333,6.583333333,28.08333333,7.125,35.16666667,23.875,,11,12.70833333
20190110,,6.166666667,8.333333333,,26.09090909,23.29166667,16.16666667,17.69565217,,11.58333333,,17.375,14.75,,9.125,15.41666667,18,13.04347826,23.08333333,19.04166667,22.95833333,,,,,28,19.08333333,,20.25,21.41666667,,24.16666667,24.125,25.125,25.41666667,29.5,30.66666667,37.04166667,41.70833333,39.54166667,23.41666667,,51.125,,45.45833333,44.20833333,,,47.45833333,58.04166667,49.58333333,47.58333333,51.16666667,31.54166667,48.54166667,52.875,50.45833333,,50.66666667,2.791666667,,3.347826087,6.833333333,4.458333333,5.125,15.20833333,,,20.45833333,48.20833333,24.25,6.666666667,23.70833333,
20190111,12.95833333,,12.41666667,19.16666667,34,31.75,26.79166667,,12.54166667,18.45833333,22.25,23.58333333,18.375,26.29166667,24.95833333,20.375,28.66666667,14.29166667,21.20833333,24.125,31,21.54166667,33.33333333,37.83333333,25.25,,15.95833333,24.54166667,20.95833333,,32,30.91666667,36.79166667,29.79166667,31.41666667,34.45833333,53.41666667,43.16666667,49.04166667,51.70833333,28.79166667,64.66666667,68.5,65.20833333,59.79166667,60.95833333,38.04166667,60.54166667,59.33333333,65.33333333,46.54166667,,65.41666667,,59.66666667,,,47.91666667,44.54166667,2.833333333,7.125,3.958333333,7.541666667,,6.833333333,,29.79166667,,23.75,50.125,21.91666667,6.791666667,28.125,
20190112,11.29166667,15.95833333,12.66666667,14.33333333,22.08333333,20.45833333,15.45833333,16.29166667,9.833333333,13.04166667,14.33333333,15.04166667,15.625,17.75,15.33333333,15.79166667,20.125,11.45833333,23.66666667,15.95833333,20.375,16.45833333,21.70833333,27.41666667,21.25,25.47826087,15.95833333,16.375,20.04166667,15.79166667,25,23.66666667,26.875,24.375,23.91666667,21.29166667,39.58333333,36.75,39.41666667,37,25.70833333,45.875,42.375,39.33333333,48,46.875,23.91666667,45.29166667,45.75,52.41666667,42.66666667,45.125,54.5,43.04166667,40.70833333,45.70833333,42.625,46.625,39,3.916666667,6.666666667,5.291666667,,9.375,7.125,17.41666667,19.875,38.95833333,16.54166667,40.5,20.29166667,7.458333333,22.41666667,8.958333333
20190113,,9.916666667,10.5,6.875,12.29166667,10.16666667,6.333333333,8.666666667,8.291666667,7.625,,6.416666667,6.583333333,9.083333333,8.208333333,,9.375,9.333333333,19.75,7.416666667,6.333333333,10.41666667,10.79166667,18.125,13.95833333,18.83333333,11.45833333,9.583333333,13.45833333,9.458333333,11.83333333,12.58333333,17.54166667,17.5,16.58333333,16.95833333,19.95833333,23.66666667,20.25,19.375,17.58333333,24.625,24.91666667,22.45833333,23.16666667,23.375,24.25,31.875,28.45833333,32.08333333,36.95833333,47,36.20833333,25.91666667,33.20833333,34.29166667,35.66666667,33.08333333,32.5,3.375,5.041666667,2.875,1.333333333,7.708333333,4.083333333,5.25,7.625,29.70833333,9.416666667,32.125,16.20833333,7.75,16.95833333,8.5
20190114,12.83333333,12.91666667,13.91666667,,14.41666667,,10.5,12.875,,,,,11.25,,15.08333333,12.75,12.875,11.95833333,23,,,10.95833333,,18,,,11.08333333,,13.625,13.125,13.58333333,13.45833333,13,16.54166667,,,,22.625,19.79166667,20.16666667,,,22.33333333,25.5,,,23.66666667,33.29166667,30.45833333,,42,,36.66666667,25.25,37.95833333,35.45833333,35.08333333,,37,3.458333333,5.791666667,4.333333333,10.41666667,11.125,,14.33333333,13.5,26.875,11.16666667,35.08333333,,6.291666667,,13.45833333
20190115,11.45833333,11.5,13,9.625,15.70833333,15.16666667,12.20833333,,11.83333333,12.79166667,12.70833333,13,,,12.91666667,14.33333333,,18.04166667,27.91666667,20.45833333,20.625,21.58333333,22.33333333,29.79166667,23.79166667,31.83333333,,26.20833333,28.95833333,24.41666667,,30.625,,35.33333333,36.125,,35.41666667,43.66666667,,,38.70833333,49.33333333,51.25,52.16666667,51.04166667,55.79166667,34.83333333,,47.70833333,51.29166667,,,57.625,,53.83333333,51.33333333,,49.375,48.58333333,3.541666667,,,6.333333333,,,13.91666667,,,13.20833333,48.54166667,24.16666667,7.291666667,38,12.04166667
20190116,7.75,6.791666667,,6.375,,9.583333333,,5.416666667,,5.666666667,4.291666667,7.458333333,4.125,8.791666667,9.208333333,7.375,6.416666667,8.75,17.29166667,9,5.625,9.25,7.041666667,,11.66666667,14.20833333,4.916666667,7.583333333,,,10.75,8.375,14.33333333,,,14.375,14.33333333,19.91666667,17.04166667,,,22.66666667,,25.29166667,24.29166667,28.16666667,,39.75,37.04166667,43.125,44.04166667,42.04166667,42.54166667,31.83333333,41.83333333,39.70833333,38.25,42.29166667,,2.708333333,5.291666667,4.875,1.333333333,7.083333333,4.541666667,4.916666667,8.541666667,18.58333333,6.541666667,39.29166667,18.83333333,5.791666667,,
20190117,12.08333333,,13.95833333,14.83333333,14.75,14.08333333,11,11.70833333,,13.16666667,11.375,12.95833333,,,11.33333333,,14.41666667,,26.08333333,19.625,13.08333333,15.91666667,12.25,20.875,15.20833333,19.75,8.541666667,,14.375,8.541666667,11.91666667,,16.45833333,,16.16666667,15.41666667,,,18.16666667,,18.875,,,,17.91666667,24.875,20.66666667,29.875,28.79166667,34,34.33333333,33.08333333,,22.25,,,29.45833333,26.20833333,32.29166667,,7.875,6.083333333,,8.166666667,6.541666667,13.16666667,12.91666667,14,,31,10.58333333,6.458333333,20.33333333,18.70833333
20190118,15.08333333,13.33333333,15.08333333,14.375,15.95833333,14.45833333,11.58333333,13.04166667,11.625,12.125,15.20833333,13.95833333,,,,14.54166667,14.625,14.70833333,28.125,14.29166667,17.45833333,14.91666667,16.07692308,22.875,17.20833333,22.79166667,19.04166667,19.70833333,21.29166667,19.54166667,23.5,21.875,29.875,25.66666667,27.375,31.625,31.75,38.58333333,32.125,31.70833333,33.58333333,,34.83333333,,30.91666667,35.26086957,,41.20833333,,36.70833333,41.58333333,36.54166667,45,31.33333333,37.08333333,36.66666667,37.04166667,43.04166667,37.91666667,10,14.875,13.25,13.33333333,15.75,13.79166667,22.41666667,18.08333333,,,39.25,20.33333333,14.5,,18.875
20190119,18.75,24.5,15.95833333,24.70833333,30.33333333,33,28.04166667,24.375,23.33333333,19.08333333,24.08333333,24.04166667,27.29166667,28.70833333,22.875,21.25,,,47.16666667,34.45833333,37.04166667,32.08333333,,42.41666667,39.08333333,41.95833333,25.875,30.125,43.125,37.125,45.83333333,42.625,48.75,45.29166667,39.45833333,40.25,62.375,60.66666667,48.95833333,49.20833333,43.875,55.29166667,57.79166667,51.58333333,49.16666667,48.41666667,32.83333333,49.45833333,44.04166667,45.625,,,56.08333333,37.625,48.20833333,44.45833333,43.66666667,39.16666667,41.08333333,7.958333333,10.45833333,11.70833333,8.958333333,10.79166667,10.75,25.75,32.20833333,31,28.625,47.33333333,22.41666667,12.625,41.625,19.54166667
20190120,24.95833333,29.45833333,25.875,23,32.33333333,31.04166667,27.75,25.91666667,29.08333333,26.95833333,21.91666667,24.33333333,22.45833333,26.41666667,25.70833333,20.875,32.83333333,35.79166667,51.875,38.75,33.20833333,37.125,26.45833333,49.875,41.66666667,50.08333333,32,24.83333333,49.125,34.5,44.875,44.5,,54.04166667,50.70833333,,75.45833333,71.66666667,69.25,67.875,56.54166667,75.70833333,75.08333333,71.66666667,69.33333333,67.33333333,35.20833333,52.20833333,,43.70833333,47.33333333,41.54166667,,,50.75,41.75,43.91666667,44.54166667,39.79166667,4.375,8.458333333,11,7.833333333,15.45833333,16.70833333,26.5,38.625,48.79166667,25.875,44.91666667,19.70833333,8.708333333,54.875,36.54166667
20190121,11.625,11.79166667,13.66666667,,15.625,14.04166667,11.75,10.91666667,9.791666667,10.45833333,11.875,,,11.875,,11.04166667,12.45833333,,,13.75,,14.08333333,,20.54166667,,,12.70833333,11.41666667,13.29166667,9.083333333,14.45833333,13.08333333,,18.29166667,19.25,,17.125,30.29166667,,,24.45833333,25,23.83333333,30.91666667,30.04166667,,36.16666667,38.29166667,,44.25,46.29166667,47.41666667,,,,,42.58333333,43.375,,5.666666667,8.833333333,,2.916666667,8.125,4.125,8.708333333,16,,12.91666667,,14.54166667,6.958333333,20.58333333,17.58333333
20190122,16.95833333,,20.16666667,,24.66666667,,20.16666667,19.45833333,17,16.33333333,,19.08333333,,20.25,19.29166667,20.54166667,22.375,,29.45833333,23.41666667,23.83333333,21.33333333,22.70833333,28.45833333,20.45833333,25.41666667,20.54166667,18.66666667,,13.75,,,,24.04166667,22.625,23.54166667,,27.375,26.33333333,29.25,,26.70833333,,,29.5,30.625,28.41666667,35.54166667,35.54166667,,37.125,38.66666667,,28.83333333,39.625,36.375,35.66666667,30.95833333,33.875,,8.125,11.16666667,12.375,,,19.16666667,22.91666667,22.45833333,22.08333333,40.625,18.375,8,,23.70833333
20190123,,25.95833333,23.79166667,26.79166667,,28.41666667,,24.375,,20.04166667,27.83333333,30.25,25.95833333,25.125,29.20833333,27.33333333,,28.45833333,31.79166667,31.41666667,29,,22.95833333,,25.83333333,,,23.70833333,,,26.70833333,32.20833333,32.375,,,32.16666667,44.25,,40.75,38.33333333,33.45833333,49.16666667,38.58333333,43.375,,42,,49.125,52,54,51,50.5,58.375,44.25,56.54166667,50.79166667,47.08333333,,50.04166667,14.95833333,20.70833333,19.54166667,22.66666667,25.29166667,20.79166667,27.5,,33.04166667,26.91666667,,,,34,
20190124,21.41666667,,,25.375,25.33333333,26.5,23.58333333,,,,25.20833333,,23.875,23.5,25.16666667,,27.70833333,27.16666667,26.83333333,,28.66666667,24.95833333,,,24.875,31.45833333,,,29.54166667,32.08333333,33.45833333,34.83333333,36.41666667,35.58333333,34.83333333,37.66666667,50.83333333,46.875,46.66666667,41.58333333,32.29166667,58.29166667,48.20833333,54.58333333,46.70833333,53.66666667,32.66666667,58.29166667,,57.16666667,51.875,,65.58333333,61.20833333,66.5,,,50.625,44.79166667,13.54166667,19.375,18.66666667,,24.625,21.91666667,26.45833333,30.70833333,31,24.66666667,59.95833333,24.54166667,18.75,32.58333333,25.58333333
20190125,20.45833333,,23.125,23.33333333,26.625,28,25.16666667,23.70833333,24.45833333,22.83333333,,27,26.20833333,,26.33333333,25.04166667,28.29166667,29.09090909,,31.70833333,31.625,,27.75,32.54166667,,37.125,33.875,,38.95833333,33.91666667,38.25,,43.91666667,46.33333333,42.33333333,,54.70833333,62.33333333,56.33333333,49.95833333,44.125,66.125,58.95833333,62.83333333,54.08333333,,25.75,63.95833333,59.875,56.45833333,,46.33333333,65.95833333,58.66666667,,57.5,50.29166667,40.29166667,37.75,11.75,,12.70833333,,17.91666667,16.79166667,,36.20833333,33.29166667,,63.41666667,23.66666667,15.70833333,41.91666667,26.25
20190126,14.29166667,11.33333333,16,15.83333333,16.25,17,13.66666667,13.75,12.79166667,13.41666667,15.20833333,16.875,15.54166667,14.41666667,16.79166667,15.75,16.125,19.91666667,27.125,22,23.625,15.83333333,19.04166667,20.91666667,16.5,21.125,19.66666667,17.375,17.45833333,20.33333333,22.625,22.54166667,26.20833333,22.875,24.83333333,26.45833333,43.58333333,35.54166667,46.41666667,32.16666667,27.79166667,49.91666667,48.625,54.04166667,48.41666667,,30.45833333,60.95833333,69.83333333,69.125,59.375,55.25,74.625,63.875,76.95833333,64.75,59.5,46.45833333,,11.79166667,15.58333333,15.08333333,12.04166667,16.75,12.08333333,17.125,23.125,22.83333333,16.54166667,72.08333333,22.5,16.04166667,25.70833333,20.5
20190127,8.291666667,5.083333333,9.375,7.833333333,9,9.708333333,5.541666667,6.541666667,5.541666667,6.291666667,6.125,9.916666667,8.125,6.791666667,12.25,10.54166667,8.625,10.625,18.33333333,10.41666667,10.04166667,6.708333333,10.66666667,12.58333333,6.625,12,11.625,10.45833333,10.58333333,11.70833333,14,13.70833333,16.41666667,13.16666667,15.41666667,13.75,26.41666667,23.16666667,18.08333333,13.75,14.04166667,20.375,16.70833333,21.125,,18.95833333,27.04166667,28,30.16666667,28.5,34.33333333,31.66666667,30.875,22.04166667,33.04166667,26.58333333,29.79166667,37.875,39.5,6.958333333,9.375,,5.416666667,8.916666667,4.5,6.666666667,12.83333333,18.45833333,7.125,31.33333333,24.875,9.083333333,12.58333333,11.66666667
20190128,8.541666667,,,8.125,10.33333333,9.75,,,6.291666667,9.916666667,9.75,9.416666667,7.708333333,,7.25,7.916666667,9.541666667,11.125,,13.70833333,15.33333333,,18.45833333,16.33333333,10.20833333,15.79166667,,,12.75,18.20833333,17.29166667,16.41666667,,,,,30.125,,32.54166667,23.25,14.83333333,35.875,30.58333333,,28.25,32.375,24.75,37.625,34.25,,41.58333333,35.54166667,40.375,,37.54166667,35,35.95833333,37,,,7.958333333,,7.75,7.666666667,5.5,10.04166667,12.20833333,26.29166667,,39.625,24.58333333,7.541666667,17,9.416666667
20190129,,9.541666667,12.375,9.166666667,,11.5,9.833333333,9.583333333,8.041666667,,8.958333333,,,9.75,,12.20833333,10.20833333,,,,10.95833333,12.20833333,,21.45833333,17.70833333,20.58333333,,20.45833333,,,27,,23.70833333,24.66666667,25.70833333,28.125,37.20833333,40.41666667,36.91666667,32.58333333,,42.54166667,,41.54166667,37.41666667,43.45833333,22.70833333,44.08333333,41.33333333,37.79166667,37.5,32.83333333,47.54166667,36.375,39.66666667,,,37.83333333,32.91666667,,9.75,9.25,8.625,10.83333333,6.5,12.83333333,,,10.45833333,45.08333333,,7.916666667,,11.91666667
20190130,21.16666667,22.54166667,19.95833333,,27.33333333,,,26.79166667,,28.79166667,27.54166667,23.58333333,24.125,25.20833333,21.95833333,23.75,32.5,41.58333333,48.16666667,,,33.29166667,28.04166667,39.875,,39.125,25.41666667,27.95833333,36.5,26.29166667,39.41666667,39.875,39.91666667,45.70833333,,27,58.33333333,70.58333333,52.625,,47.33333333,,60.33333333,54.79166667,49.375,55.54166667,,53.125,46.33333333,41.54166667,43.16666667,,53.20833333,40.58333333,,41.20833333,37,39.125,33.75,,12.08333333,9.166666667,13.25,,,25.375,,22.66666667,27.54166667,48,,10.54166667,63.70833333,
20190131,20.29166667,20.125,16.375,18.41666667,26.04166667,24.41666667,25.375,21.41666667,16.83333333,20.41666667,,19.75,20.29166667,19.91666667,20.95833333,,,23.375,,17.41666667,23.125,17.45833333,22.79166667,23.54166667,,,21.41666667,,26.83333333,15.75,21.125,23.25,32.375,28.16666667,33.58333333,17.16666667,26.71428571,46.29166667,38.95833333,,51.58333333,31.125,41.41666667,39.95833333,39.25,,,38.625,,37.45833333,,31.08333333,,26.41666667,30.95833333,28.08333333,29.83333333,,,,,,,13.5,11.875,19.58333333,18.5,16.08333333,20.75,32.95833333,15.45833333,9.916666667,44.5,20.625
20190201,15.33333333,13.875,16.375,15.29166667,,17.04166667,12.41666667,11.83333333,12.70833333,14.79166667,11.95833333,13.91666667,13.91666667,,15.41666667,14.08333333,12.66666667,17.70833333,22.29166667,16.75,14.875,16.04166667,15.375,19.20833333,14.70833333,17.58333333,13.83333333,15.70833333,13.70833333,10.5,15.33333333,13.875,14.5,16.16666667,18.375,17.58333333,20.875,27.91666667,20.875,22.83333333,22.45833333,26.04166667,24.16666667,25.91666667,,25.95833333,21.125,,35.20833333,35.375,38.54166667,36.625,41.33333333,28.58333333,35.70833333,35.75,35.79166667,,41.625,7.5,5.541666667,7.125,4.958333333,9.416666667,6.833333333,14.375,16.70833333,20.41666667,16.875,40.70833333,17.41666667,8.583333333,18.25,22.625
20190202,12.125,9.916666667,,13.58333333,29.29166667,27.79166667,25.25,21.41666667,19.79166667,19.70833333,22.41666667,20.29166667,21.125,21.20833333,10.91666667,20.125,29.95833333,29.58333333,37.29166667,37.41666667,31.58333333,31.54166667,34.54166667,35.66666667,27.58333333,34.625,31.91666667,34.95833333,30.20833333,29.33333333,35.08333333,38.20833333,33.375,34.5,33.25,40.5,50.875,46.625,40.70833333,37.25,37.33333333,51,,46.20833333,38.95833333,43.625,33.33333333,49.16666667,49.79166667,52.79166667,48.70833333,54.58333333,,38.125,52.20833333,44.95833333,47.125,51.5,48.08333333,8.625,8.208333333,7,5.666666667,8.708333333,6.75,20.375,34.625,39.33333333,20.79166667,52.16666667,26.29166667,10.33333333,33.04166667,29.04166667
20190203,,24.29166667,,21.66666667,38.91666667,42.08333333,,,31.20833333,33.625,32.25,29.16666667,28.20833333,,31.79166667,31.33333333,,43.58333333,54.58333333,41.54166667,36.45833333,36.75,33.16666667,37.45833333,32.41666667,44.875,30.875,30.58333333,49.79166667,32.70833333,52.20833333,50.83333333,40.95833333,57.91666667,53.25,41,42.375,64.16666667,51.58333333,38.16666667,64.33333333,36.875,,23.95833333,31.91666667,31,17.16666667,24.75,24.91666667,28.54166667,,,29.33333333,19.5,28.70833333,19.5,21.95833333,24.875,21.75,,7.125,6.541666667,15.54166667,14,9.625,32.16666667,39.75,31.08333333,32.04166667,25.04166667,24.83333333,10.08333333,51.83333333,31.375
